"","PLAYER_NAME","Type","Shot_Quantity","Made_Quantity","Percentage"
"3149","Festus Ezeli","Turnaround Bank shot",1,0,0
"3150","Festus Ezeli","Turnaround Fadeaway shot",1,1,1
"3151","Festus Ezeli","Turnaround Hook Shot",18,6,0.333333333333333
"3152","Festus Ezeli","Turnaround Jump Shot",3,1,0.333333333333333
"3153","Garrett Temple","Cutting Dunk Shot",1,1,1
"3154","Garrett Temple","Cutting Finger Roll Layup Shot",3,3,1
"3155","Garrett Temple","Cutting Layup Shot",6,3,0.5
"3156","Garrett Temple","Driving Dunk Shot",4,4,1
"3157","Garrett Temple","Driving Finger Roll Layup Shot",9,9,1
"3158","Garrett Temple","Driving Floating Bank Jump Shot",1,0,0
"3159","Garrett Temple","Driving Floating Jump Shot",1,0,0
"3160","Garrett Temple","Driving Hook Shot",1,1,1
"3161","Garrett Temple","Driving Layup Shot",12,9,0.75
"3162","Garrett Temple","Driving Reverse Layup Shot",7,5,0.714285714285714
"3163","Garrett Temple","Dunk Shot",2,2,1
"3164","Garrett Temple","Fadeaway Jump Shot",3,2,0.666666666666667
"3165","Garrett Temple","Finger Roll Layup Shot",2,1,0.5
"3166","Garrett Temple","Floating Jump shot",4,3,0.75
"3167","Garrett Temple","Jump Bank Shot",1,1,1
"3168","Garrett Temple","Jump Shot",328,96,0.292682926829268
"3169","Garrett Temple","Layup Shot",51,6,0.117647058823529
"3170","Garrett Temple","Pullup Bank shot",1,0,0
"3171","Garrett Temple","Pullup Jump shot",13,11,0.846153846153846
"3172","Garrett Temple","Putback Layup Shot",2,2,1
"3173","Garrett Temple","Reverse Layup Shot",4,4,1
"3174","Garrett Temple","Running Dunk Shot",6,6,1
"3175","Garrett Temple","Running Finger Roll Layup Shot",5,5,1
"3176","Garrett Temple","Running Jump Shot",3,2,0.666666666666667
"3177","Garrett Temple","Running Layup Shot",19,14,0.736842105263158
"3178","Garrett Temple","Running Pull-Up Jump Shot",1,0,0
"3179","Garrett Temple","Step Back Jump shot",7,6,0.857142857142857
"3180","Garrett Temple","Tip Layup Shot",4,3,0.75
"3181","Garrett Temple","Turnaround Fadeaway shot",3,1,0.333333333333333
"3182","Garrett Temple","Turnaround Jump Shot",1,1,1
"3183","Gary Harris","Alley Oop Dunk Shot",2,1,0.5
"3184","Gary Harris","Alley Oop Layup shot",3,2,0.666666666666667
"3185","Gary Harris","Cutting Dunk Shot",4,4,1
"3186","Gary Harris","Cutting Finger Roll Layup Shot",2,1,0.5
"3187","Gary Harris","Cutting Layup Shot",27,21,0.777777777777778
"3188","Gary Harris","Driving Bank shot",2,2,1
"3189","Gary Harris","Driving Dunk Shot",9,8,0.888888888888889
"3190","Gary Harris","Driving Finger Roll Layup Shot",20,15,0.75
"3191","Gary Harris","Driving Floating Bank Jump Shot",3,2,0.666666666666667
"3192","Gary Harris","Driving Floating Jump Shot",4,0,0
"3193","Gary Harris","Driving Hook Shot",1,0,0
"3194","Gary Harris","Driving Layup Shot",70,36,0.514285714285714
"3195","Gary Harris","Driving Reverse Layup Shot",10,5,0.5
"3196","Gary Harris","Dunk Shot",11,10,0.909090909090909
"3197","Gary Harris","Fadeaway Jump Shot",6,3,0.5
"3198","Gary Harris","Finger Roll Layup Shot",3,1,0.333333333333333
"3199","Gary Harris","Floating Jump shot",36,19,0.527777777777778
"3200","Gary Harris","Jump Bank Shot",6,2,0.333333333333333
"3201","Gary Harris","Jump Shot",379,131,0.345646437994723
"3202","Gary Harris","Layup Shot",51,14,0.274509803921569
"3203","Gary Harris","Pullup Bank shot",1,1,1
"3204","Gary Harris","Pullup Jump shot",25,16,0.64
"3205","Gary Harris","Putback Layup Shot",3,2,0.666666666666667
"3206","Gary Harris","Reverse Layup Shot",19,13,0.684210526315789
"3207","Gary Harris","Running Alley Oop Layup Shot",1,1,1
"3208","Gary Harris","Running Dunk Shot",18,18,1
"3209","Gary Harris","Running Finger Roll Layup Shot",3,2,0.666666666666667
"3210","Gary Harris","Running Jump Shot",7,3,0.428571428571429
"3211","Gary Harris","Running Layup Shot",19,14,0.736842105263158
"3212","Gary Harris","Running Reverse Layup Shot",4,3,0.75
"3213","Gary Harris","Step Back Jump shot",12,6,0.5
"3214","Gary Harris","Tip Layup Shot",2,1,0.5
"3215","Gary Harris","Turnaround Fadeaway shot",1,1,1
"3216","Gary Harris","Turnaround Jump Shot",1,1,1
"3217","Gary Neal","Cutting Finger Roll Layup Shot",1,1,1
"3218","Gary Neal","Driving Bank shot",5,5,1
"3219","Gary Neal","Driving Finger Roll Layup Shot",6,6,1
"3220","Gary Neal","Driving Floating Bank Jump Shot",2,2,1
"3221","Gary Neal","Driving Floating Jump Shot",4,3,0.75
"3222","Gary Neal","Driving Hook Shot",1,1,1
"3223","Gary Neal","Driving Layup Shot",10,6,0.6
"3224","Gary Neal","Fadeaway Jump Shot",6,5,0.833333333333333
"3225","Gary Neal","Finger Roll Layup Shot",1,0,0
"3226","Gary Neal","Floating Jump shot",23,18,0.782608695652174
"3227","Gary Neal","Jump Bank Shot",4,2,0.5
"3228","Gary Neal","Jump Shot",204,63,0.308823529411765
"3229","Gary Neal","Layup Shot",3,1,0.333333333333333
"3230","Gary Neal","Pullup Jump shot",36,26,0.722222222222222
"3231","Gary Neal","Putback Layup Shot",1,1,1
"3232","Gary Neal","Running Finger Roll Layup Shot",1,1,1
"3233","Gary Neal","Running Jump Shot",7,3,0.428571428571429
"3234","Gary Neal","Running Layup Shot",1,0,0
"3235","Gary Neal","Running Pull-Up Jump Shot",1,1,1
"3236","Gary Neal","Step Back Jump shot",7,6,0.857142857142857
"3237","George Hill","Alley Oop Dunk Shot",1,1,1
"3238","George Hill","Alley Oop Layup shot",1,0,0
"3239","George Hill","Cutting Dunk Shot",3,3,1
"3240","George Hill","Cutting Finger Roll Layup Shot",1,1,1
"3241","George Hill","Cutting Layup Shot",16,15,0.9375
"3242","George Hill","Driving Bank shot",7,7,1
"3243","George Hill","Driving Dunk Shot",2,2,1
"3244","George Hill","Driving Finger Roll Layup Shot",16,11,0.6875
"3245","George Hill","Driving Floating Bank Jump Shot",1,0,0
"3246","George Hill","Driving Floating Jump Shot",13,7,0.538461538461538
"3247","George Hill","Driving Layup Shot",29,12,0.413793103448276
"3248","George Hill","Driving Reverse Layup Shot",2,2,1
"3249","George Hill","Dunk Shot",1,1,1
"3250","George Hill","Fadeaway Jump Shot",4,1,0.25
"3251","George Hill","Floating Jump shot",28,16,0.571428571428571
"3252","George Hill","Hook Shot",1,0,0
"3253","George Hill","Jump Bank Shot",4,2,0.5
"3254","George Hill","Jump Shot",387,131,0.338501291989664
"3255","George Hill","Layup Shot",33,9,0.272727272727273
"3256","George Hill","Pullup Bank shot",4,1,0.25
"3257","George Hill","Pullup Jump shot",79,40,0.506329113924051
"3258","George Hill","Putback Layup Shot",6,5,0.833333333333333
"3259","George Hill","Reverse Layup Shot",10,8,0.8
"3260","George Hill","Running Dunk Shot",5,5,1
"3261","George Hill","Running Finger Roll Layup Shot",7,4,0.571428571428571
"3262","George Hill","Running Jump Shot",12,5,0.416666666666667
"3263","George Hill","Running Layup Shot",24,19,0.791666666666667
"3264","George Hill","Running Reverse Layup Shot",6,4,0.666666666666667
"3265","George Hill","Step Back Jump shot",16,7,0.4375
"3266","George Hill","Tip Layup Shot",6,2,0.333333333333333
"3267","George Hill","Turnaround Bank shot",1,1,1
"3268","George Hill","Turnaround Fadeaway Bank Jump Shot",1,1,1
"3269","George Hill","Turnaround Fadeaway shot",1,1,1
"3270","George Hill","Turnaround Hook Shot",1,0,0
"3271","George Hill","Turnaround Jump Shot",7,1,0.142857142857143
"3272","Gerald Green","Alley Oop Dunk Shot",3,3,1
"3273","Gerald Green","Alley Oop Layup shot",2,0,0
"3274","Gerald Green","Cutting Dunk Shot",1,0,0
"3275","Gerald Green","Cutting Layup Shot",1,0,0
"3276","Gerald Green","Driving Dunk Shot",12,10,0.833333333333333
"3277","Gerald Green","Driving Finger Roll Layup Shot",8,5,0.625
"3278","Gerald Green","Driving Floating Jump Shot",3,0,0
"3279","Gerald Green","Driving Hook Shot",1,0,0
"3280","Gerald Green","Driving Layup Shot",19,11,0.578947368421053
"3281","Gerald Green","Driving Reverse Layup Shot",1,0,0
"3282","Gerald Green","Dunk Shot",6,5,0.833333333333333
"3283","Gerald Green","Fadeaway Jump Shot",10,6,0.6
"3284","Gerald Green","Floating Jump shot",3,2,0.666666666666667
"3285","Gerald Green","Hook Shot",2,0,0
"3286","Gerald Green","Jump Bank Shot",9,6,0.666666666666667
"3287","Gerald Green","Jump Shot",384,117,0.3046875
"3288","Gerald Green","Layup Shot",17,4,0.235294117647059
"3289","Gerald Green","Pullup Bank shot",1,0,0
"3290","Gerald Green","Pullup Jump shot",52,30,0.576923076923077
"3291","Gerald Green","Putback Dunk Shot",1,1,1
"3292","Gerald Green","Putback Layup Shot",1,1,1
"3293","Gerald Green","Reverse Dunk Shot",2,1,0.5
"3294","Gerald Green","Reverse Layup Shot",4,2,0.5
"3295","Gerald Green","Running Dunk Shot",2,2,1
"3296","Gerald Green","Running Jump Shot",7,4,0.571428571428571
"3297","Gerald Green","Running Layup Shot",4,3,0.75
"3298","Gerald Green","Running Pull-Up Jump Shot",1,1,1
"3299","Gerald Green","Step Back Jump shot",10,6,0.6
"3300","Gerald Green","Tip Layup Shot",2,1,0.5
"3301","Gerald Green","Turnaround Fadeaway shot",6,3,0.5
"3302","Gerald Green","Turnaround Hook Shot",1,0,0
"3303","Gerald Green","Turnaround Jump Shot",10,5,0.5
"3304","Gerald Henderson","Alley Oop Dunk Shot",2,2,1
"3305","Gerald Henderson","Alley Oop Layup shot",1,1,1
"3306","Gerald Henderson","Cutting Dunk Shot",6,6,1
"3307","Gerald Henderson","Cutting Finger Roll Layup Shot",1,1,1
"3308","Gerald Henderson","Cutting Layup Shot",3,2,0.666666666666667
"3309","Gerald Henderson","Driving Bank Hook Shot",1,0,0
"3310","Gerald Henderson","Driving Bank shot",2,2,1
"3311","Gerald Henderson","Driving Dunk Shot",4,4,1
"3312","Gerald Henderson","Driving Finger Roll Layup Shot",5,5,1
"3313","Gerald Henderson","Driving Floating Bank Jump Shot",1,0,0
"3314","Gerald Henderson","Driving Floating Jump Shot",3,2,0.666666666666667
"3315","Gerald Henderson","Driving Hook Shot",2,1,0.5
"3316","Gerald Henderson","Driving Layup Shot",18,12,0.666666666666667
"3317","Gerald Henderson","Driving Reverse Dunk Shot",1,1,1
"3318","Gerald Henderson","Driving Reverse Layup Shot",4,3,0.75
"3319","Gerald Henderson","Dunk Shot",4,3,0.75
"3320","Gerald Henderson","Fadeaway Jump Shot",19,10,0.526315789473684
"3321","Gerald Henderson","Finger Roll Layup Shot",1,0,0
"3322","Gerald Henderson","Floating Jump shot",8,0,0
"3323","Gerald Henderson","Hook Shot",3,1,0.333333333333333
"3324","Gerald Henderson","Jump Bank Shot",6,3,0.5
"3325","Gerald Henderson","Jump Shot",269,83,0.308550185873606
"3326","Gerald Henderson","Layup Shot",14,7,0.5
"3327","Gerald Henderson","Pullup Jump shot",91,51,0.56043956043956
"3328","Gerald Henderson","Putback Dunk Shot",1,1,1
"3329","Gerald Henderson","Putback Layup Shot",2,2,1
"3330","Gerald Henderson","Reverse Layup Shot",1,1,1
"3331","Gerald Henderson","Running Dunk Shot",3,3,1
"3332","Gerald Henderson","Running Finger Roll Layup Shot",1,1,1
"3333","Gerald Henderson","Running Layup Shot",6,5,0.833333333333333
"3334","Gerald Henderson","Running Pull-Up Jump Shot",1,1,1
"3335","Gerald Henderson","Running Reverse Layup Shot",1,1,1
"3336","Gerald Henderson","Step Back Jump shot",8,2,0.25
"3337","Gerald Henderson","Tip Dunk Shot",3,3,1
"3338","Gerald Henderson","Tip Layup Shot",2,0,0
"3339","Gerald Henderson","Turnaround Fadeaway shot",13,6,0.461538461538462
"3340","Gerald Henderson","Turnaround Hook Shot",1,1,1
"3341","Gerald Henderson","Turnaround Jump Shot",17,5,0.294117647058824
"3342","Giannis Antetokounmpo","Alley Oop Dunk Shot",2,2,1
"3343","Giannis Antetokounmpo","Alley Oop Layup shot",2,2,1
"3344","Giannis Antetokounmpo","Cutting Dunk Shot",23,23,1
"3345","Giannis Antetokounmpo","Cutting Finger Roll Layup Shot",1,1,1
"3346","Giannis Antetokounmpo","Cutting Layup Shot",14,12,0.857142857142857
"3347","Giannis Antetokounmpo","Driving Bank Hook Shot",1,1,1
"3348","Giannis Antetokounmpo","Driving Dunk Shot",38,37,0.973684210526316
"3349","Giannis Antetokounmpo","Driving Finger Roll Layup Shot",18,17,0.944444444444444
"3350","Giannis Antetokounmpo","Driving Floating Jump Shot",5,0,0
"3351","Giannis Antetokounmpo","Driving Hook Shot",14,10,0.714285714285714
"3352","Giannis Antetokounmpo","Driving Layup Shot",66,47,0.712121212121212
"3353","Giannis Antetokounmpo","Driving Reverse Layup Shot",9,5,0.555555555555556
"3354","Giannis Antetokounmpo","Dunk Shot",35,33,0.942857142857143
"3355","Giannis Antetokounmpo","Fadeaway Bank shot",1,0,0
"3356","Giannis Antetokounmpo","Fadeaway Jump Shot",8,4,0.5
"3357","Giannis Antetokounmpo","Finger Roll Layup Shot",13,9,0.692307692307692
"3358","Giannis Antetokounmpo","Floating Jump shot",15,10,0.666666666666667
"3359","Giannis Antetokounmpo","Hook Bank Shot",2,1,0.5
"3360","Giannis Antetokounmpo","Hook Shot",28,9,0.321428571428571
"3361","Giannis Antetokounmpo","Jump Bank Shot",7,4,0.571428571428571
"3362","Giannis Antetokounmpo","Jump Shot",328,75,0.228658536585366
"3363","Giannis Antetokounmpo","Layup Shot",154,51,0.331168831168831
"3364","Giannis Antetokounmpo","Pullup Bank shot",1,1,1
"3365","Giannis Antetokounmpo","Pullup Jump shot",26,15,0.576923076923077
"3366","Giannis Antetokounmpo","Putback Dunk Shot",8,7,0.875
"3367","Giannis Antetokounmpo","Putback Layup Shot",13,10,0.769230769230769
"3368","Giannis Antetokounmpo","Reverse Dunk Shot",1,1,1
"3369","Giannis Antetokounmpo","Reverse Layup Shot",16,11,0.6875
"3370","Giannis Antetokounmpo","Running Alley Oop Dunk Shot",2,2,1
"3371","Giannis Antetokounmpo","Running Dunk Shot",31,31,1
"3372","Giannis Antetokounmpo","Running Finger Roll Layup Shot",4,4,1
"3373","Giannis Antetokounmpo","Running Jump Shot",2,2,1
"3374","Giannis Antetokounmpo","Running Layup Shot",38,29,0.763157894736842
"3375","Giannis Antetokounmpo","Running Pull-Up Jump Shot",1,1,1
"3376","Giannis Antetokounmpo","Running Reverse Dunk Shot",1,1,1
"3377","Giannis Antetokounmpo","Running Reverse Layup Shot",1,1,1
"3378","Giannis Antetokounmpo","Step Back Jump shot",12,6,0.5
"3379","Giannis Antetokounmpo","Tip Dunk Shot",6,6,1
"3380","Giannis Antetokounmpo","Tip Layup Shot",27,15,0.555555555555556
"3381","Giannis Antetokounmpo","Turnaround Bank shot",3,2,0.666666666666667
"3382","Giannis Antetokounmpo","Turnaround Fadeaway shot",2,0,0
"3383","Giannis Antetokounmpo","Turnaround Hook Shot",14,10,0.714285714285714
"3384","Giannis Antetokounmpo","Turnaround Jump Shot",18,4,0.222222222222222
"3385","Glenn Robinson","Alley Oop Dunk Shot",4,4,1
"3386","Glenn Robinson","Alley Oop Layup shot",1,1,1
"3387","Glenn Robinson","Cutting Dunk Shot",1,1,1
"3388","Glenn Robinson","Cutting Layup Shot",2,1,0.5
"3389","Glenn Robinson","Driving Bank Hook Shot",1,0,0
"3390","Glenn Robinson","Driving Bank shot",1,0,0
"3391","Glenn Robinson","Driving Dunk Shot",2,1,0.5
"3392","Glenn Robinson","Driving Layup Shot",7,4,0.571428571428571
"3393","Glenn Robinson","Dunk Shot",2,1,0.5
"3394","Glenn Robinson","Floating Jump shot",2,1,0.5
"3395","Glenn Robinson","Jump Bank Shot",3,3,1
"3396","Glenn Robinson","Jump Shot",68,21,0.308823529411765
"3397","Glenn Robinson","Layup Shot",18,7,0.388888888888889
"3398","Glenn Robinson","Pullup Bank shot",1,1,1
"3399","Glenn Robinson","Pullup Jump shot",14,6,0.428571428571429
"3400","Glenn Robinson","Reverse Layup Shot",1,1,1
"3401","Glenn Robinson","Running Alley Oop Dunk Shot",2,2,1
"3402","Glenn Robinson","Running Dunk Shot",6,6,1
"3403","Glenn Robinson","Running Finger Roll Layup Shot",2,1,0.5
"3404","Glenn Robinson","Running Jump Shot",5,2,0.4
"3405","Glenn Robinson","Running Layup Shot",1,0,0
"3406","Glenn Robinson","Step Back Jump shot",3,0,0
"3407","Glenn Robinson","Tip Layup Shot",3,1,0.333333333333333
"3408","Glenn Robinson","Turnaround Jump Shot",1,0,0
"3409","Goran Dragic","Cutting Finger Roll Layup Shot",1,1,1
"3410","Goran Dragic","Cutting Layup Shot",7,7,1
"3411","Goran Dragic","Driving Bank shot",11,7,0.636363636363636
"3412","Goran Dragic","Driving Finger Roll Layup Shot",15,13,0.866666666666667
"3413","Goran Dragic","Driving Floating Bank Jump Shot",3,1,0.333333333333333
"3414","Goran Dragic","Driving Floating Jump Shot",7,4,0.571428571428571
"3415","Goran Dragic","Driving Layup Shot",109,70,0.642201834862385
"3416","Goran Dragic","Driving Reverse Layup Shot",11,8,0.727272727272727
"3417","Goran Dragic","Fadeaway Jump Shot",9,3,0.333333333333333
"3418","Goran Dragic","Finger Roll Layup Shot",1,1,1
"3419","Goran Dragic","Floating Jump shot",25,11,0.44
"3420","Goran Dragic","Hook Bank Shot",2,1,0.5
"3421","Goran Dragic","Hook Shot",5,3,0.6
"3422","Goran Dragic","Jump Bank Shot",15,6,0.4
"3423","Goran Dragic","Jump Shot",357,121,0.338935574229692
"3424","Goran Dragic","Layup Shot",72,33,0.458333333333333
"3425","Goran Dragic","Pullup Bank shot",4,3,0.75
"3426","Goran Dragic","Pullup Jump shot",78,40,0.512820512820513
"3427","Goran Dragic","Putback Layup Shot",4,4,1
"3428","Goran Dragic","Reverse Layup Shot",13,7,0.538461538461538
"3429","Goran Dragic","Running Dunk Shot",1,1,1
"3430","Goran Dragic","Running Finger Roll Layup Shot",1,0,0
"3431","Goran Dragic","Running Jump Shot",3,2,0.666666666666667
"3432","Goran Dragic","Running Layup Shot",43,35,0.813953488372093
"3433","Goran Dragic","Running Pull-Up Jump Shot",2,2,1
"3434","Goran Dragic","Running Reverse Layup Shot",4,3,0.75
"3435","Goran Dragic","Step Back Jump shot",49,19,0.387755102040816
"3436","Goran Dragic","Tip Layup Shot",5,3,0.6
"3437","Goran Dragic","Turnaround Fadeaway shot",2,0,0
"3438","Goran Dragic","Turnaround Jump Shot",16,8,0.5
"3439","Gordon Hayward","Alley Oop Dunk Shot",7,4,0.571428571428571
"3440","Gordon Hayward","Alley Oop Layup shot",3,2,0.666666666666667
"3441","Gordon Hayward","Cutting Dunk Shot",4,4,1
"3442","Gordon Hayward","Cutting Layup Shot",3,3,1
"3443","Gordon Hayward","Driving Bank shot",7,4,0.571428571428571
"3444","Gordon Hayward","Driving Dunk Shot",17,14,0.823529411764706
"3445","Gordon Hayward","Driving Finger Roll Layup Shot",3,1,0.333333333333333
"3446","Gordon Hayward","Driving Floating Bank Jump Shot",6,6,1
"3447","Gordon Hayward","Driving Floating Jump Shot",18,10,0.555555555555556
"3448","Gordon Hayward","Driving Layup Shot",65,42,0.646153846153846
"3449","Gordon Hayward","Driving Reverse Layup Shot",7,4,0.571428571428571
"3450","Gordon Hayward","Dunk Shot",12,9,0.75
"3451","Gordon Hayward","Fadeaway Bank shot",8,5,0.625
"3452","Gordon Hayward","Fadeaway Jump Shot",38,16,0.421052631578947
"3453","Gordon Hayward","Finger Roll Layup Shot",1,1,1
"3454","Gordon Hayward","Floating Jump shot",42,19,0.452380952380952
"3455","Gordon Hayward","Hook Shot",4,2,0.5
"3456","Gordon Hayward","Jump Bank Shot",20,11,0.55
"3457","Gordon Hayward","Jump Shot",605,182,0.300826446280992
"3458","Gordon Hayward","Layup Shot",75,24,0.32
"3459","Gordon Hayward","Pullup Bank shot",3,3,1
"3460","Gordon Hayward","Pullup Jump shot",92,54,0.58695652173913
"3461","Gordon Hayward","Putback Dunk Shot",1,1,1
"3462","Gordon Hayward","Putback Layup Shot",1,1,1
"3463","Gordon Hayward","Reverse Layup Shot",7,4,0.571428571428571
"3464","Gordon Hayward","Running Dunk Shot",20,20,1
"3465","Gordon Hayward","Running Finger Roll Layup Shot",1,1,1
"3466","Gordon Hayward","Running Jump Shot",8,6,0.75
"3467","Gordon Hayward","Running Layup Shot",19,15,0.789473684210526
"3468","Gordon Hayward","Running Pull-Up Jump Shot",4,4,1
"3469","Gordon Hayward","Running Reverse Layup Shot",4,4,1
"3470","Gordon Hayward","Step Back Bank Jump Shot",2,1,0.5
"3471","Gordon Hayward","Step Back Jump shot",56,29,0.517857142857143
"3472","Gordon Hayward","Tip Dunk Shot",1,1,1
"3473","Gordon Hayward","Tip Layup Shot",6,3,0.5
"3474","Gordon Hayward","Turnaround Bank shot",1,0,0
"3475","Gordon Hayward","Turnaround Fadeaway Bank Jump Shot",2,1,0.5
"3476","Gordon Hayward","Turnaround Fadeaway shot",17,6,0.352941176470588
"3477","Gordon Hayward","Turnaround Jump Shot",12,4,0.333333333333333
"3478","Gorgui Dieng","Alley Oop Dunk Shot",2,2,1
"3479","Gorgui Dieng","Alley Oop Layup shot",1,1,1
"3480","Gorgui Dieng","Cutting Dunk Shot",18,18,1
"3481","Gorgui Dieng","Cutting Layup Shot",12,10,0.833333333333333
"3482","Gorgui Dieng","Driving Bank shot",1,1,1
"3483","Gorgui Dieng","Driving Dunk Shot",10,8,0.8
"3484","Gorgui Dieng","Driving Finger Roll Layup Shot",1,1,1
"3485","Gorgui Dieng","Driving Floating Jump Shot",2,1,0.5
"3486","Gorgui Dieng","Driving Hook Shot",3,1,0.333333333333333
"3487","Gorgui Dieng","Driving Layup Shot",15,9,0.6
"3488","Gorgui Dieng","Driving Reverse Layup Shot",2,1,0.5
"3489","Gorgui Dieng","Dunk Shot",32,27,0.84375
"3490","Gorgui Dieng","Fadeaway Jump Shot",4,2,0.5
"3491","Gorgui Dieng","Floating Jump shot",6,5,0.833333333333333
"3492","Gorgui Dieng","Hook Shot",31,16,0.516129032258065
"3493","Gorgui Dieng","Jump Bank Shot",8,5,0.625
"3494","Gorgui Dieng","Jump Shot",247,93,0.376518218623482
"3495","Gorgui Dieng","Layup Shot",87,47,0.540229885057471
"3496","Gorgui Dieng","Pullup Bank shot",1,1,1
"3497","Gorgui Dieng","Pullup Jump shot",3,3,1
"3498","Gorgui Dieng","Putback Dunk Shot",5,5,1
"3499","Gorgui Dieng","Putback Layup Shot",6,5,0.833333333333333
"3500","Gorgui Dieng","Reverse Dunk Shot",2,2,1
"3501","Gorgui Dieng","Reverse Layup Shot",8,4,0.5
"3502","Gorgui Dieng","Running Dunk Shot",7,7,1
"3503","Gorgui Dieng","Running Jump Shot",2,1,0.5
"3504","Gorgui Dieng","Step Back Jump shot",14,6,0.428571428571429
"3505","Gorgui Dieng","Tip Layup Shot",16,9,0.5625
"3506","Gorgui Dieng","Turnaround Bank Hook Shot",1,0,0
"3507","Gorgui Dieng","Turnaround Bank shot",3,2,0.666666666666667
"3508","Gorgui Dieng","Turnaround Fadeaway shot",4,4,1
"3509","Gorgui Dieng","Turnaround Hook Shot",12,6,0.5
"3510","Gorgui Dieng","Turnaround Jump Shot",13,5,0.384615384615385
"3511","Greg Monroe","Alley Oop Dunk Shot",2,2,1
"3512","Greg Monroe","Alley Oop Layup shot",4,2,0.5
"3513","Greg Monroe","Cutting Dunk Shot",3,3,1
"3514","Greg Monroe","Cutting Layup Shot",31,29,0.935483870967742
"3515","Greg Monroe","Driving Bank Hook Shot",1,1,1
"3516","Greg Monroe","Driving Dunk Shot",1,1,1
"3517","Greg Monroe","Driving Finger Roll Layup Shot",6,4,0.666666666666667
"3518","Greg Monroe","Driving Floating Jump Shot",1,0,0
"3519","Greg Monroe","Driving Hook Shot",21,13,0.619047619047619
"3520","Greg Monroe","Driving Layup Shot",52,36,0.692307692307692
"3521","Greg Monroe","Driving Reverse Layup Shot",6,5,0.833333333333333
"3522","Greg Monroe","Dunk Shot",13,12,0.923076923076923
"3523","Greg Monroe","Finger Roll Layup Shot",3,3,1
"3524","Greg Monroe","Floating Jump shot",3,2,0.666666666666667
"3525","Greg Monroe","Hook Bank Shot",3,3,1
"3526","Greg Monroe","Hook Shot",143,60,0.41958041958042
"3527","Greg Monroe","Jump Bank Shot",8,4,0.5
"3528","Greg Monroe","Jump Shot",193,63,0.326424870466321
"3529","Greg Monroe","Layup Shot",256,120,0.46875
"3530","Greg Monroe","Pullup Jump shot",5,4,0.8
"3531","Greg Monroe","Putback Layup Shot",43,37,0.86046511627907
"3532","Greg Monroe","Reverse Layup Shot",19,15,0.789473684210526
"3533","Greg Monroe","Running Dunk Shot",1,1,1
"3534","Greg Monroe","Running Jump Shot",2,1,0.5
"3535","Greg Monroe","Running Layup Shot",5,4,0.8
"3536","Greg Monroe","Running Reverse Layup Shot",1,1,1
"3537","Greg Monroe","Tip Layup Shot",48,23,0.479166666666667
"3538","Greg Monroe","Turnaround Bank Hook Shot",2,1,0.5
"3539","Greg Monroe","Turnaround Hook Shot",47,31,0.659574468085106
"3540","Greg Monroe","Turnaround Jump Shot",18,10,0.555555555555556
"3541","Greg Smith","Alley Oop Dunk Shot",2,2,1
"3542","Greg Smith","Cutting Dunk Shot",1,0,0
"3543","Greg Smith","Cutting Layup Shot",2,2,1
"3544","Greg Smith","Driving Layup Shot",5,3,0.6
"3545","Greg Smith","Dunk Shot",3,2,0.666666666666667
"3546","Greg Smith","Hook Shot",1,1,1
"3547","Greg Smith","Jump Shot",2,0,0
"3548","Greg Smith","Layup Shot",9,2,0.222222222222222
"3549","Greg Smith","Putback Layup Shot",1,1,1
"3550","Greg Smith","Reverse Layup Shot",2,2,1
"3551","Greg Smith","Running Alley Oop Dunk Shot",1,1,1
"3552","Greg Smith","Tip Layup Shot",2,1,0.5
"3553","Greg Smith","Turnaround Fadeaway Bank Jump Shot",1,1,1
"3554","Greivis Vasquez","Cutting Layup Shot",2,1,0.5
"3555","Greivis Vasquez","Driving Finger Roll Layup Shot",1,1,1
"3556","Greivis Vasquez","Driving Floating Bank Jump Shot",1,0,0
"3557","Greivis Vasquez","Driving Floating Jump Shot",2,1,0.5
"3558","Greivis Vasquez","Driving Layup Shot",8,5,0.625
"3559","Greivis Vasquez","Driving Reverse Layup Shot",1,1,1
"3560","Greivis Vasquez","Floating Jump shot",6,4,0.666666666666667
"3561","Greivis Vasquez","Hook Shot",1,1,1
"3562","Greivis Vasquez","Jump Shot",92,19,0.206521739130435
"3563","Greivis Vasquez","Layup Shot",12,3,0.25
"3564","Greivis Vasquez","Pullup Jump shot",4,4,1
"3565","Greivis Vasquez","Running Finger Roll Layup Shot",1,0,0
"3566","Greivis Vasquez","Running Jump Shot",3,3,1
"3567","Greivis Vasquez","Running Layup Shot",1,1,1
"3568","Greivis Vasquez","Step Back Jump shot",2,1,0.5
"3569","Greivis Vasquez","Turnaround Bank shot",1,0,0
"3570","Harrison Barnes","Alley Oop Dunk Shot",3,2,0.666666666666667
"3571","Harrison Barnes","Cutting Dunk Shot",10,9,0.9
"3572","Harrison Barnes","Cutting Finger Roll Layup Shot",1,1,1
"3573","Harrison Barnes","Cutting Layup Shot",3,3,1
"3574","Harrison Barnes","Driving Bank shot",3,1,0.333333333333333
"3575","Harrison Barnes","Driving Dunk Shot",13,12,0.923076923076923
"3576","Harrison Barnes","Driving Finger Roll Layup Shot",2,2,1
"3577","Harrison Barnes","Driving Floating Jump Shot",5,3,0.6
"3578","Harrison Barnes","Driving Hook Shot",2,1,0.5
